회차,세트번호,예측번호,당첨번호,일치개수,일치번호,등수
39,7,3 10 12 34 35 39,6 7 13 15 21 43 +8,0,,0
39,8,1 25 31 32 43 45,6 7 13 15 21 43 +8,1,43,0
39,9,10 11 14 33 34 38,6 7 13 15 21 43 +8,0,,0
39,10,15 17 22 30 37 38,6 7 13 15 21 43 +8,1,15,0
40,1,12 16 20 22 27 40,7 13 18 19 25 26 +6,0,,0
40,2,7 12 28 34 35 36,7 13 18 19 25 26 +6,1,7,0
40,3,6 17 22 23 25 44,7 13 18 19 25 26 +6,1,25,0
40,4,2 6 16 21 25 41,7 13 18 19 25 26 +6,1,25,0
40,5,21 23 24 27 31 40,7 13 18 19 25 26 +6,0,,0
40,6,14 27 30 33 35 38,7 13 18 19 25 26 +6,0,,0
40,7,5 8 12 16 24 40,7 13 18 19 25 26 +6,0,,0
40,8,4 18 36 37 40 45,7 13 18 19 25 26 +6,1,18,0
40,9,1 4 38 40 42 43,7 13 18 19 25 26 +6,0,,0
40,10,3 25 28 32 33 35,7 13 18 19 25 26 +6,1,25,0
41,1,6 8 14 31 38 45,13 20 23 35 38 43 +34,1,38,0
41,2,18 33 35 38 43 45,13 20 23 35 38 43 +34,3,35 38 43,5
41,3,10 12 17 22 26 39,13 20 23 35 38 43 +34,0,,0
41,4,4 5 17 29 41 42,13 20 23 35 38 43 +34,0,,0
41,5,1 2 8 16 31 36,13 20 23 35 38 43 +34,0,,0
41,6,24 26 27 33 40 44,13 20 23 35 38 43 +34,0,,0
41,7,4 17 23 37 38 40,13 20 23 35 38 43 +34,2,23 38,0
41,8,4 16 18 27 30 37,13 20 23 35 38 43 +34,0,,0
41,9,1 14 17 22 42 43,13 20 23 35 38 43 +34,1,43,0
41,10,12 16 26 30 31 34,13 20 23 35 38 43 +34,0,,0
42,1,2 8 25 26 35 41,17 18 19 21 23 32 +1,0,,0
42,2,1 4 11 38 39 42,17 18 19 21 23 32 +1,0,,0
42,3,12 31 33 36 39 42,17 18 19 21 23 32 +1,0,,0
42,4,8 18 30 31 32 39,17 18 19 21 23 32 +1,2,18 32,0
42,5,2 19 26 32 34 35,17 18 19 21 23 32 +1,2,19 32,0
42,6,4 8 13 20 21 38,17 18 19 21 23 32 +1,1,21,0
42,7,10 18 20 22 27 44,17 18 19 21 23 32 +1,1,18,0
42,8,15 17 20 24 27 42,17 18 19 21 23 32 +1,1,17,0
42,9,10 16 27 32 36 37,17 18 19 21 23 32 +1,1,32,0
42,10,5 12 16 37 38 41,17 18 19 21 23 32 +1,0,,0
43,1,14 18 28 37 38 45,6 31 35 38 39 44 +1,1,38,0
43,2,6 23 24 33 34 38,6 31 35 38 39 44 +1,2,6 38,0
43,3,12 15 21 34 36 41,6 31 35 38 39 44 +1,0,,0
43,4,1 8 20 22 27 36,6 31 35 38 39 44 +1,0,,0
43,5,1 10 13 28 40 45,6 31 35 38 39 44 +1,0,,0
43,6,3 4 6 10 24 40,6 31 35 38 39 44 +1,1,6,0
43,7,3 4 22 25 34 40,6 31 35 38 39 44 +1,0,,0
43,8,14 27 30 35 40 42,6 31 35 38 39 44 +1,1,35,0
43,9,2 11 14 22 39 43,6 31 35 38 39 44 +1,1,39,0
43,10,8 16 17 19 26 44,6 31 35 38 39 44 +1,1,44,0
44,1,2 8 14 15 32 42,3 11 21 30 38 45 +39,0,,0
44,2,10 25 27 31 39 43,3 11 21 30 38 45 +39,0,,0
44,3,4 14 30 37 38 43,3 11 21 30 38 45 +39,2,30 38,0
44,4,5 21 29 32 38 44,3 11 21 30 38 45 +39,2,21 38,0
44,5,1 2 28 29 31 37,3 11 21 30 38 45 +39,0,,0
44,6,1 2 31 32 37 43,3 11 21 30 38 45 +39,0,,0
44,7,1 14 17 23 39 40,3 11 21 30 38 45 +39,0,,0
44,8,2 7 9 18 19 37,3 11 21 30 38 45 +39,0,,0
44,9,1 19 29 30 33 34,3 11 21 30 38 45 +39,1,30,0
44,10,5 22 26 37 38 42,3 11 21 30 38 45 +39,1,38,0
45,1,6 30 35 39 41 45,1 10 20 27 33 35 +17,1,35,0
45,2,4 6 13 22 33 37,1 10 20 27 33 35 +17,1,33,0
45,3,1 15 20 23 41 44,1 10 20 27 33 35 +17,2,1 20,0
45,4,28 30 32 34 38 43,1 10 20 27 33 35 +17,0,,0
45,5,4 10 12 35 36 40,1 10 20 27 33 35 +17,2,10 35,0
45,6,1 3 8 25 28 39,1 10 20 27 33 35 +17,1,1,0
45,7,2 3 10 18 20 40,1 10 20 27 33 35 +17,2,10 20,0
45,8,4 10 12 18 19 32,1 10 20 27 33 35 +17,1,10,0
45,9,14 18 20 24 26 43,1 10 20 27 33 35 +17,1,20,0
45,10,11 18 20 23 37 43,1 10 20 27 33 35 +17,1,20,0
46,1,9 21 22 30 35 43,8 13 15 23 31 38 +39,0,,0
46,2,9 10 18 27 33 40,8 13 15 23 31 38 +39,0,,0
46,3,5 13 19 25 33 43,8 13 15 23 31 38 +39,1,13,0
46,4,4 5 7 22 34 45,8 13 15 23 31 38 +39,0,,0
46,5,1 3 27 34 41 45,8 13 15 23 31 38 +39,0,,0
46,6,8 14 16 33 40 44,8 13 15 23 31 38 +39,1,8,0
46,7,1 5 17 32 42 44,8 13 15 23 31 38 +39,0,,0
46,8,1 2 16 19 37 45,8 13 15 23 31 38 +39,0,,0
46,9,6 7 17 21 26 45,8 13 15 23 31 38 +39,0,,0
46,10,3 7 9 21 43 44,8 13 15 23 31 38 +39,0,,0
47,1,3 4 13 23 38 40,14 17 26 31 36 45 +27,0,,0
47,2,4 5 15 31 34 42,14 17 26 31 36 45 +27,1,31,0
47,3,8 30 31 36 39 40,14 17 26 31 36 45 +27,2,31 36,0
47,4,2 4 16 22 25 38,14 17 26 31 36 45 +27,0,,0
47,5,1 4 7 25 35 43,14 17 26 31 36 45 +27,0,,0
47,6,7 8 19 26 34 35,14 17 26 31 36 45 +27,1,26,0
47,7,3 7 16 24 30 33,14 17 26 31 36 45 +27,0,,0
47,8,12 13 27 39 41 44,14 17 26 31 36 45 +27,0,,0
47,9,5 9 19 21 25 32,14 17 26 31 36 45 +27,0,,0
47,10,2 13 18 19 42 44,14 17 26 31 36 45 +27,0,,0
48,1,1 6 16 20 30 37,6 10 18 26 37 38 +3,2,6 37,0
48,2,2 10 12 25 34 41,6 10 18 26 37 38 +3,1,10,0
48,3,1 14 21 24 26 36,6 10 18 26 37 38 +3,1,26,0
48,4,6 19 20 28 34 42,6 10 18 26 37 38 +3,1,6,0
48,5,7 10 18 27 34 39,6 10 18 26 37 38 +3,2,10 18,0
48,6,2 14 16 18 19 34,6 10 18 26 37 38 +3,1,18,0
48,7,27 29 35 39 40 43,6 10 18 26 37 38 +3,0,,0
48,8,11 15 24 35 40 41,6 10 18 26 37 38 +3,0,,0
48,9,1 5 27 30 38 39,6 10 18 26 37 38 +3,1,38,0
48,10,12 17 24 28 39 44,6 10 18 26 37 38 +3,0,,0
49,1,1 14 19 32 38 44,4 7 16 19 33 40 +30,1,19,0
49,2,15 17 29 31 33 45,4 7 16 19 33 40 +30,1,33,0
49,3,5 7 14 34 36 43,4 7 16 19 33 40 +30,1,7,0
49,4,5 9 17 24 36 37,4 7 16 19 33 40 +30,0,,0
49,5,15 22 33 36 40 43,4 7 16 19 33 40 +30,2,33 40,0
49,6,4 5 9 20 33 40,4 7 16 19 33 40 +30,3,4 33 40,5
49,7,5 32 33 39 41 43,4 7 16 19 33 40 +30,1,33,0
49,8,3 9 21 24 28 42,4 7 16 19 33 40 +30,0,,0
49,9,4 13 23 27 29 43,4 7 16 19 33 40 +30,1,4,0
49,10,7 23 32 33 35 36,4 7 16 19 33 40 +30,2,7 33,0
50,1,2 10 17 26 32 33,2 10 12 15 22 44 +1,2,2 10,0
50,2,4 25 28 36 42 43,2 10 12 15 22 44 +1,0,,0
50,3,16 20 25 28 29 33,2 10 12 15 22 44 +1,0,,0
50,4,4 11 12 23 28 35,2 10 12 15 22 44 +1,1,12,0
50,5,1 25 31 32 33 37,2 10 12 15 22 44 +1,0,,0
50,6,5 6 11 14 35 44,2 10 12 15 22 44 +1,1,44,0
50,7,4 12 23 33 39 42,2 10 12 15 22 44 +1,1,12,0
50,8,1 2 9 12 20 21,2 10 12 15 22 44 +1,2,2 12,0
50,9,7 10 12 23 25 42,2 10 12 15 22 44 +1,2,10 12,0
50,10,1 7 15 16 25 30,2 10 12 15 22 44 +1,1,15,0
51,1,6 19 22 27 29 43,2 3 11 16 26 44 +35,0,,0
51,2,15 18 28 29 42 45,2 3 11 16 26 44 +35,0,,0
51,3,3 4 20 28 42 43,2 3 11 16 26 44 +35,1,3,0
51,4,5 13 31 36 42 45,2 3 11 16 26 44 +35,0,,0
51,5,9 13 20 33 39 45,2 3 11 16 26 44 +35,0,,0
51,6,11 13 25 26 30 34,2 3 11 16 26 44 +35,2,11 26,0
51,7,3 7 10 19 22 41,2 3 11 16 26 44 +35,1,3,0
51,8,10 16 27 32 33 34,2 3 11 16 26 44 +35,1,16,0
51,9,8 27 28 29 33 42,2 3 11 16 26 44 +35,0,,0
51,10,8 16 27 32 35 43,2 3 11 16 26 44 +35,1,16,0
52,1,1 3 5 26 28 41,2 4 15 16 20 29 +1,0,,0
52,2,12 13 17 28 34 42,2 4 15 16 20 29 +1,0,,0
52,3,1 3 14 15 29 32,2 4 15 16 20 29 +1,2,15 29,0
52,4,8 21 30 32 33 38,2 4 15 16 20 29 +1,0,,0
52,5,5 10 11 16 37 41,2 4 15 16 20 29 +1,1,16,0
52,6,4 6 14 20 28 39,2 4 15 16 20 29 +1,2,4 20,0
52,7,9 16 18 27 37 38,2 4 15 16 20 29 +1,1,16,0
52,8,13 16 20 35 37 45,2 4 15 16 20 29 +1,2,16 20,0
52,9,6 7 21 25 31 33,2 4 15 16 20 29 +1,0,,0
52,10,3 4 7 17 34 39,2 4 15 16 20 29 +1,1,4,0
53,1,1 3 4 20 25 44,7 8 14 32 33 39 +42,0,,0
53,2,4 9 10 13 22 39,7 8 14 32 33 39 +42,1,39,0
53,3,2 15 18 23 25 31,7 8 14 32 33 39 +42,0,,0
53,4,6 15 23 39 40 42,7 8 14 32 33 39 +42,1,39,0
53,5,11 15 19 24 30 45,7 8 14 32 33 39 +42,0,,0
53,6,8 24 30 34 39 42,7 8 14 32 33 39 +42,2,8 39,0
53,7,5 22 37 39 44 45,7 8 14 32 33 39 +42,1,39,0
53,8,26 34 35 37 39 43,7 8 14 32 33 39 +42,1,39,0
53,9,9 23 26 30 33 37,7 8 14 32 33 39 +42,1,33,0
53,10,16 24 32 35 40 43,7 8 14 32 33 39 +42,1,32,0
54,1,11 19 31 41 42 43,1 8 21 27 36 39 +37,0,,0
54,2,3 8 15 22 35 43,1 8 21 27 36 39 +37,1,8,0
54,3,8 14 18 21 23 31,1 8 21 27 36 39 +37,2,8 21,0
54,4,5 10 14 15 17 34,1 8 21 27 36 39 +37,0,,0
54,5,1 4 10 12 33 37,1 8 21 27 36 39 +37,1,1,0
54,6,7 11 17 23 43 44,1 8 21 27 36 39 +37,0,,0
54,7,2 4 5 15 26 32,1 8 21 27 36 39 +37,0,,0
54,8,2 8 9 18 23 44,1 8 21 27 36 39 +37,1,8,0
54,9,6 16 17 25 38 45,1 8 21 27 36 39 +37,0,,0
54,10,15 18 23 25 29 31,1 8 21 27 36 39 +37,0,,0
55,1,2 22 34 35 39 45,17 21 31 37 40 44 +7,0,,0
55,2,10 17 21 22 28 33,17 21 31 37 40 44 +7,2,17 21,0
55,3,18 22 23 34 35 43,17 21 31 37 40 44 +7,0,,0
55,4,7 8 26 29 37 38,17 21 31 37 40 44 +7,1,37,0
55,5,23 25 28 33 43 45,17 21 31 37 40 44 +7,0,,0
55,6,2 7 14 16 18 42,17 21 31 37 40 44 +7,0,,0
55,7,2 5 26 35 39 44,17 21 31 37 40 44 +7,1,44,0
55,8,6 19 20 25 36 38,17 21 31 37 40 44 +7,0,,0
55,9,1 2 26 29 36 39,17 21 31 37 40 44 +7,0,,0
55,10,5 11 12 30 41 44,17 21 31 37 40 44 +7,1,44,0
56,1,2 19 31 42 44 45,10 14 30 31 33 37 +19,1,31,0
56,2,3 10 16 17 21 26,10 14 30 31 33 37 +19,1,10,0
56,3,12 14 19 25 28 45,10 14 30 31 33 37 +19,1,14,0
56,4,5 24 32 34 38 43,10 14 30 31 33 37 +19,0,,0
56,5,9 10 11 22 29 30,10 14 30 31 33 37 +19,2,10 30,0
56,6,12 17 18 19 30 38,10 14 30 31 33 37 +19,1,30,0
56,7,1 2 4 5 34 37,10 14 30 31 33 37 +19,1,37,0
56,8,2 14 20 26 32 40,10 14 30 31 33 37 +19,1,14,0
56,9,3 15 18 21 23 29,10 14 30 31 33 37 +19,0,,0
56,10,4 13 18 23 40 43,10 14 30 31 33 37 +19,0,,0
57,1,1 13 14 29 30 41,7 10 16 25 29 44 +6,1,29,0
57,2,2 5 14 36 43 44,7 10 16 25 29 44 +6,1,44,0
57,3,11 25 36 38 40 42,7 10 16 25 29 44 +6,1,25,0
57,4,5 9 19 22 31 41,7 10 16 25 29 44 +6,0,,0
57,5,6 14 16 27 36 37,7 10 16 25 29 44 +6,1,16,0
57,6,9 11 18 19 34 43,7 10 16 25 29 44 +6,0,,0
57,7,6 7 13 27 29 42,7 10 16 25 29 44 +6,2,7 29,0
57,8,18 21 22 27 35 44,7 10 16 25 29 44 +6,1,44,0
57,9,6 8 9 11 21 31,7 10 16 25 29 44 +6,0,,0
57,10,2 13 28 30 33 34,7 10 16 25 29 44 +6,0,,0
58,1,2 5 11 17 19 41,10 24 25 33 40 44 +1,0,,0
58,2,6 7 17 26 32 44,10 24 25 33 40 44 +1,1,44,0
58,3,5 8 9 20 22 45,10 24 25 33 40 44 +1,0,,0
58,4,6 12 13 23 31 43,10 24 25 33 40 44 +1,0,,0
58,5,9 11 19 23 32 38,10 24 25 33 40 44 +1,0,,0
58,6,2 9 15 25 32 39,10 24 25 33 40 44 +1,1,25,0
58,7,12 13 14 21 30 33,10 24 25 33 40 44 +1,1,33,0
58,8,17 18 19 26 27 40,10 24 25 33 40 44 +1,1,40,0
58,9,14 22 27 32 33 34,10 24 25 33 40 44 +1,1,33,0
58,10,14 17 20 23 34 44,10 24 25 33 40 44 +1,1,44,0
59,1,3 10 29 32 36 40,6 29 36 39 41 45 +13,2,29 36,0
59,2,5 9 15 28 42 43,6 29 36 39 41 45 +13,0,,0
59,3,8 12 25 28 38 39,6 29 36 39 41 45 +13,1,39,0
59,4,2 5 24 25 31 45,6 29 36 39 41 45 +13,1,45,0
59,5,5 7 16 27 28 35,6 29 36 39 41 45 +13,0,,0
59,6,9 12 18 31 34 35,6 29 36 39 41 45 +13,0,,0
59,7,12 16 17 18 35 45,6 29 36 39 41 45 +13,1,45,0
59,8,5 7 13 18 37 45,6 29 36 39 41 45 +13,1,45,0
59,9,1 19 23 35 38 42,6 29 36 39 41 45 +13,0,,0
59,10,2 3 11 12 38 41,6 29 36 39 41 45 +13,1,41,0
60,1,13 15 22 35 38 42,2 8 25 36 39 42 +11,1,42,0
60,2,10 12 24 32 40 42,2 8 25 36 39 42 +11,1,42,0
60,3,9 20 21 23 27 41,2 8 25 36 39 42 +11,0,,0
60,4,5 18 20 21 23 43,2 8 25 36 39 42 +11,0,,0
60,5,4 8 13 16 22 23,2 8 25 36 39 42 +11,1,8,0
60,6,1 3 7 24 27 34,2 8 25 36 39 42 +11,0,,0
60,7,3 18 26 27 43 44,2 8 25 36 39 42 +11,0,,0
60,8,16 26 28 32 36 45,2 8 25 36 39 42 +11,1,36,0
60,9,3 4 12 21 35 39,2 8 25 36 39 42 +11,1,39,0
60,10,13 22 25 30 31 35,2 8 25 36 39 42 +11,1,25,0
61,1,4 20 21 24 33 36,14 15 19 30 38 43 +8,0,,0
61,2,10 13 14 17 29 38,14 15 19 30 38 43 +8,2,14 38,0
61,3,3 12 27 30 39 45,14 15 19 30 38 43 +8,1,30,0
61,4,9 24 26 27 29 40,14 15 19 30 38 43 +8,0,,0
61,5,6 7 9 21 37 43,14 15 19 30 38 43 +8,1,43,0
61,6,24 29 34 38 40 44,14 15 19 30 38 43 +8,1,38,0
61,7,2 4 20 24 25 43,14 15 19 30 38 43 +8,1,43,0
61,8,9 14 34 36 38 45,14 15 19 30 38 43 +8,2,14 38,0
61,9,14 22 26 32 39 40,14 15 19 30 38 43 +8,1,14,0
61,10,7 17 19 27 33 38,14 15 19 30 38 43 +8,2,19 38,0
62,1,3 7 8 24 34 40,3 8 15 27 29 35 +21,2,3 8,0
62,2,3 4 15 16 27 34,3 8 15 27 29 35 +21,3,3 15 27,5
62,3,7 10 11 32 42 44,3 8 15 27 29 35 +21,0,,0
62,4,5 10 15 20 29 30,3 8 15 27 29 35 +21,2,15 29,0
62,5,2 16 28 29 32 36,3 8 15 27 29 35 +21,1,29,0
62,6,5 33 35 39 40 41,3 8 15 27 29 35 +21,1,35,0
62,7,7 14 18 30 31 36,3 8 15 27 29 35 +21,0,,0
62,8,3 10 18 29 39 40,3 8 15 27 29 35 +21,2,3 29,0
62,9,6 18 22 35 38 42,3 8 15 27 29 35 +21,1,35,0
62,10,12 15 25 32 40 45,3 8 15 27 29 35 +21,1,15,0
63,1,2 13 15 33 40 44,3 20 23 36 38 40 +5,1,40,0
63,2,6 24 28 36 37 45,3 20 23 36 38 40 +5,1,36,0
63,3,17 20 30 36 37 41,3 20 23 36 38 40 +5,2,20 36,0
63,4,17 24 32 35 42 45,3 20 23 36 38 40 +5,0,,0
63,5,7 11 15 18 30 45,3 20 23 36 38 40 +5,0,,0
63,6,9 11 12 18 32 35,3 20 23 36 38 40 +5,0,,0
63,7,5 6 8 31 41 43,3 20 23 36 38 40 +5,0,,0
63,8,4 26 33 37 44 45,3 20 23 36 38 40 +5,0,,0
63,9,1 2 4 17 25 44,3 20 23 36 38 40 +5,0,,0
63,10,1 4 7 9 29 45,3 20 23 36 38 40 +5,0,,0
64,1,12 17 22 24 29 44,14 15 18 21 26 36 +39,0,,0
64,2,3 11 16 24 35 41,14 15 18 21 26 36 +39,0,,0
64,3,1 3 8 22 24 41,14 15 18 21 26 36 +39,0,,0
64,4,2 13 19 21 28 37,14 15 18 21 26 36 +39,1,21,0
64,5,1 6 13 16 23 27,14 15 18 21 26 36 +39,0,,0
64,6,4 13 22 33 42 44,14 15 18 21 26 36 +39,0,,0
64,7,2 3 22 24 38 44,14 15 18 21 26 36 +39,0,,0
64,8,8 13 22 24 41 43,14 15 18 21 26 36 +39,0,,0
64,9,5 14 21 29 30 33,14 15 18 21 26 36 +39,2,14 21,0
64,10,8 10 26 27 32 44,14 15 18 21 26 36 +39,1,26,0
65,1,1 7 9 24 25 26,4 25 33 36 40 43 +39,1,25,0
65,2,5 14 15 20 33 35,4 25 33 36 40 43 +39,1,33,0
65,3,8 12 17 30 32 34,4 25 33 36 40 43 +39,0,,0
65,4,2 3 17 23 40 45,4 25 33 36 40 43 +39,1,40,0
65,5,4 12 20 28 30 36,4 25 33 36 40 43 +39,2,4 36,0
65,6,9 10 15 28 32 40,4 25 33 36 40 43 +39,1,40,0
65,7,4 16 25 34 35 38,4 25 33 36 40 43 +39,2,4 25,0
65,8,4 5 7 9 43 44,4 25 33 36 40 43 +39,2,4 43,0
65,9,6 10 13 26 32 39,4 25 33 36 40 43 +39,0,,0
65,10,3 11 23 25 28 30,4 25 33 36 40 43 +39,1,25,0
66,1,4 18 22 39 42 43,2 3 7 17 22 24 +45,1,22,0
66,2,4 10 12 29 38 39,2 3 7 17 22 24 +45,0,,0
66,3,5 8 9 11 25 36,2 3 7 17 22 24 +45,0,,0
66,4,6 8 25 29 38 45,2 3 7 17 22 24 +45,0,,0
66,5,14 25 27 32 41 43,2 3 7 17 22 24 +45,0,,0
66,6,7 8 10 12 14 16,2 3 7 17 22 24 +45,1,7,0
66,7,5 12 16 26 35 45,2 3 7 17 22 24 +45,0,,0
66,8,8 13 14 22 28 41,2 3 7 17 22 24 +45,1,22,0
66,9,1 24 27 40 41 44,2 3 7 17 22 24 +45,1,24,0
66,10,10 15 16 19 33 44,2 3 7 17 22 24 +45,0,,0
67,1,9 11 13 27 42 44,3 7 10 15 36 38 +33,0,,0
67,2,6 7 11 13 28 43,3 7 10 15 36 38 +33,1,7,0
67,3,1 19 22 27 35 41,3 7 10 15 36 38 +33,0,,0
67,4,7 14 19 23 25 32,3 7 10 15 36 38 +33,1,7,0
67,5,6 16 17 25 32 42,3 7 10 15 36 38 +33,0,,0
67,6,11 12 21 23 35 37,3 7 10 15 36 38 +33,0,,0
67,7,3 23 26 29 31 38,3 7 10 15 36 38 +33,2,3 38,0
67,8,5 11 13 34 36 44,3 7 10 15 36 38 +33,1,36,0
67,9,4 6 8 27 30 41,3 7 10 15 36 38 +33,0,,0
67,10,2 9 16 24 25 38,3 7 10 15 36 38 +33,1,38,0
68,1,15 19 20 26 33 35,10 12 15 16 26 39 +38,2,15 26,0
68,2,1 8 26 31 38 40,10 12 15 16 26 39 +38,1,26,0
68,3,7 14 26 31 36 40,10 12 15 16 26 39 +38,1,26,0
68,4,12 17 20 22 38 45,10 12 15 16 26 39 +38,1,12,0
68,5,5 17 23 33 34 37,10 12 15 16 26 39 +38,0,,0
68,6,8 15 22 24 28 32,10 12 15 16 26 39 +38,1,15,0
68,7,10 11 14 23 35 40,10 12 15 16 26 39 +38,1,10,0
68,8,10 25 27 28 30 32,10 12 15 16 26 39 +38,1,10,0
68,9,6 15 21 24 35 41,10 12 15 16 26 39 +38,1,15,0
68,10,1 11 24 31 36 40,10 12 15 16 26 39 +38,0,,0
69,1,4 18 26 35 36 45,5 8 14 15 19 39 +35,0,,0
69,2,1 6 8 17 25 31,5 8 14 15 19 39 +35,1,8,0
69,3,11 27 32 37 43 45,5 8 14 15 19 39 +35,0,,0
69,4,3 27 30 38 43 45,5 8 14 15 19 39 +35,0,,0
69,5,7 16 17 22 37 42,5 8 14 15 19 39 +35,0,,0
69,6,1 7 8 16 35 41,5 8 14 15 19 39 +35,1,8,0
69,7,11 12 18 20 33 39,5 8 14 15 19 39 +35,1,39,0
69,8,6 9 15 17 32 45,5 8 14 15 19 39 +35,1,15,0
69,9,13 20 31 32 39 40,5 8 14 15 19 39 +35,1,39,0
69,10,10 11 12 36 37 43,5 8 14 15 19 39 +35,0,,0
70,1,1 23 26 30 43 44,5 19 22 25 28 43 +26,1,43,0
70,2,4 6 10 14 27 39,5 19 22 25 28 43 +26,0,,0
70,3,6 8 21 29 32 37,5 19 22 25 28 43 +26,0,,0
70,4,9 20 22 25 30 31,5 19 22 25 28 43 +26,2,22 25,0
70,5,6 9 10 11 24 30,5 19 22 25 28 43 +26,0,,0
70,6,4 8 10 18 23 26,5 19 22 25 28 43 +26,0,,0
70,7,12 15 30 38 40 41,5 19 22 25 28 43 +26,0,,0
70,8,4 18 21 28 35 39,5 19 22 25 28 43 +26,1,28,0
70,9,1 9 16 35 39 43,5 19 22 25 28 43 +26,1,43,0
70,10,6 17 26 28 29 35,5 19 22 25 28 43 +26,1,28,0
71,1,23 26 27 32 35 37,5 9 12 16 29 41 +21,0,,0
71,2,4 7 10 18 34 45,5 9 12 16 29 41 +21,0,,0
71,3,12 13 17 22 23 37,5 9 12 16 29 41 +21,1,12,0
71,4,18 21 24 29 39 41,5 9 12 16 29 41 +21,2,29 41,0
71,5,7 15 20 34 39 40,5 9 12 16 29 41 +21,0,,0
71,6,5 17 20 26 40 42,5 9 12 16 29 41 +21,1,5,0
71,7,1 16 20 24 31 37,5 9 12 16 29 41 +21,1,16,0
71,8,25 27 33 36 38 43,5 9 12 16 29 41 +21,0,,0
71,9,19 21 25 33 37 45,5 9 12 16 29 41 +21,0,,0
71,10,3 7 9 17 39 43,5 9 12 16 29 41 +21,1,9,0
72,1,1 4 28 29 36 44,2 4 11 17 26 27 +1,1,4,0
72,2,1 5 11 17 25 43,2 4 11 17 26 27 +1,2,11 17,0
72,3,7 16 19 32 39 44,2 4 11 17 26 27 +1,0,,0
72,4,13 18 19 25 38 39,2 4 11 17 26 27 +1,0,,0
72,5,13 14 34 35 40 42,2 4 11 17 26 27 +1,0,,0
72,6,13 26 34 38 42 45,2 4 11 17 26 27 +1,1,26,0
72,7,2 6 8 29 31 35,2 4 11 17 26 27 +1,1,2,0
72,8,5 6 9 22 32 44,2 4 11 17 26 27 +1,0,,0
72,9,4 10 16 27 33 43,2 4 11 17 26 27 +1,2,4 27,0
72,10,8 26 33 39 42 44,2 4 11 17 26 27 +1,1,26,0
73,1,2 9 14 17 21 42,3 12 18 32 40 43 +38,0,,0
73,2,5 13 16 24 28 41,3 12 18 32 40 43 +38,0,,0
73,3,8 13 24 27 35 41,3 12 18 32 40 43 +38,0,,0
73,4,8 18 22 24 30 41,3 12 18 32 40 43 +38,1,18,0
73,5,6 10 16 18 19 40,3 12 18 32 40 43 +38,2,18 40,0
73,6,19 27 29 34 37 42,3 12 18 32 40 43 +38,0,,0
73,7,6 26 30 32 33 38,3 12 18 32 40 43 +38,1,32,0
73,8,1 7 9 11 27 45,3 12 18 32 40 43 +38,0,,0
73,9,10 21 23 35 37 39,3 12 18 32 40 43 +38,0,,0
73,10,2 8 11 26 34 39,3 12 18 32 40 43 +38,0,,0
74,1,7 12 14 16 18 28,6 15 17 18 35 40 +23,1,18,0
74,2,4 14 21 28 38 43,6 15 17 18 35 40 +23,0,,0
74,3,6 8 22 35 36 37,6 15 17 18 35 40 +23,2,6 35,0
74,4,7 11 32 38 42 43,6 15 17 18 35 40 +23,0,,0
74,5,1 3 9 15 24 38,6 15 17 18 35 40 +23,1,15,0
74,6,1 5 11 14 32 34,6 15 17 18 35 40 +23,0,,0
74,7,6 11 14 15 34 42,6 15 17 18 35 40 +23,2,6 15,0
74,8,9 19 26 29 30 45,6 15 17 18 35 40 +23,0,,0
74,9,7 11 14 20 23 39,6 15 17 18 35 40 +23,0,,0
74,10,3 4 12 17 31 43,6 15 17 18 35 40 +23,1,17,0
75,1,1 15 18 22 27 32,2 5 24 32 34 44 +28,1,32,0
75,2,19 22 26 27 44 45,2 5 24 32 34 44 +28,1,44,0
75,3,3 8 14 20 27 30,2 5 24 32 34 44 +28,0,,0
75,4,13 19 28 32 44 45,2 5 24 32 34 44 +28,2,32 44,0
75,5,8 17 24 26 31 39,2 5 24 32 34 44 +28,1,24,0
75,6,3 4 13 14 31 43,2 5 24 32 34 44 +28,0,,0
75,7,13 14 15 17 27 39,2 5 24 32 34 44 +28,0,,0
75,8,3 10 19 40 41 45,2 5 24 32 34 44 +28,0,,0
75,9,23 24 36 41 44 45,2 5 24 32 34 44 +28,2,24 44,0
75,10,1 20 24 28 39 40,2 5 24 32 34 44 +28,1,24,0
76,1,3 13 16 30 31 36,1 3 15 22 25 37 +43,1,3,0
76,2,7 23 29 30 38 44,1 3 15 22 25 37 +43,0,,0
76,3,9 12 13 20 23 32,1 3 15 22 25 37 +43,0,,0
76,4,2 24 32 34 35 41,1 3 15 22 25 37 +43,0,,0
76,5,6 8 12 13 14 40,1 3 15 22 25 37 +43,0,,0
76,6,11 15 17 21 27 45,1 3 15 22 25 37 +43,1,15,0
76,7,14 21 25 26 28 39,1 3 15 22 25 37 +43,1,25,0
76,8,13 24 26 27 37 45,1 3 15 22 25 37 +43,1,37,0
76,9,3 10 16 19 29 43,1 3 15 22 25 37 +43,1,3,0
76,10,8 18 21 27 28 39,1 3 15 22 25 37 +43,0,,0
77,1,4 6 22 23 40 41,2 18 29 32 43 44 +37,0,,0
77,2,7 13 19 25 35 42,2 18 29 32 43 44 +37,0,,0
77,3,20 21 34 37 38 40,2 18 29 32 43 44 +37,0,,0
77,4,10 11 20 23 28 30,2 18 29 32 43 44 +37,0,,0
77,5,6 10 13 20 26 30,2 18 29 32 43 44 +37,0,,0
